Date,AAVE,BTC,LINK,COMP,CURVE,ETH,SUSHI,SYNTH,UNI,YFI,DAI
2021-04-15,426.1543679,63127.61457,41.44,485.6407205,3.171396055,2435.296596,17.5536788,20.01048326,36.10269279,47323.99792,1.000374233
2021-04-14,399.4231997,63621.06822,35.50823036,485.2513034,3.118409853,2301.148871,15.86225045,19.13151867,35.39049439,44826.95214,0.9985995785
2021-04-13,397.2136601,59858.14115,33.10319343,468.2969731,3.032810068,2138.354905,16.08723314,19.60002241,36.69529036,43081.98849,0.99550028
2021-04-12,372.4538387,60088.24104,33.85427645,459.3057343,3.122581647,2152.365814,14.14221584,18.944,29.92717868,45040.42798,1.00005
2021-04-11,367.6767812,59732.89127,31.92265727,451.6125718,2.961829532,2136.166934,14.50200006,19.03516345,29.80018526,44619.90098,1.001721707
2021-04-10,358.990943,58110.34528,31.56970246,453.6766666,2.980786519,2067.255255,14.51257162,19.40616633,29.50922216,45737,0.9976996297
2021-04-09,371.1589712,58095.08838,32.80234672,456.6329021,3.073156472,2080.616705,14.42887321,19.91696358,30.20843835,47224.05551,1.0003592
2021-04-08,348.6997628,55952.34459,31.10144484,441.7099872,2.88685365,1966.382831,13.99477664,19.34045075,28.5414682,43914.31,1.000305321
2021-04-07,383.3398155,58000.90116,34.72890687,482.535351,3.170872803,2112.470401,15.24379013,22.07183468,31.31854311,41426.35771,1.00406644
2021-04-06,398.3102319,59016.12411,32.35964513,511.6911133,3.318353444,2107.094254,15.0527554,20.70486639,30.81376422,38468.32463,1.000748207
2021-04-05,405,58210.31811,30.77554348,548.2561153,3.109104335,2076.334967,15.2759249,20.6593799,30.9523,37642.01,1.000712877
2021-04-04,378.6130868,57026.79777,29.19445427,478.9468443,2.921458285,2007.412402,14.80700298,19.26536225,29.308,35781,1.001096976
2021-04-03,420.4186686,58993.9885,32.48144704,483.117979,3.353977747,2135.808022,16.45477168,21.40947739,30.2303893,39328.57763,1.002425488
2021-04-02,384.200206,58893.23899,30.28929166,459.9124288,3.321125383,1972.769395,14.9244845,19.18073246,28.67000815,36873.91298,1.079351887
2021-04-01,382.6751364,58856.66251,29.40413477,399.2705753,3.130235508,1916.953817,14.724,17.65585879,28.06668214,36166.04204,1.000373097
2021-03-31,377.5178964,58759.88203,27.86229492,402.586635,3.290517428,1842.336894,15.43530543,17.56183632,28.55696742,35546.55669,1.001
2021-03-30,360.8487243,57637.53369,28.03574211,409.1560927,3.515329275,1817.252082,15.82341722,17.78606954,29.00634951,35363.6894,0.9985552382
2021-03-29,347.4405615,55745.48411,26.65501222,362.0323237,3.018472741,1686.50887,15.266,16.47256248,27.84090364,32617.24494,1.00299173
2021-03-28,352.0459289,55859.43541,26.86791395,363.3705194,3.136135613,1714.315814,16.21776466,17.1976558,28.18899143,32742.55866,1.001656279
2021-03-27,359.1605526,55091.00545,27.43819079,369.8618742,2.626836681,1702.266699,16.84921352,17.49296122,28.98948497,33230.0599,1.001777154
2021-03-26,326.0103517,51418.83861,25.58336245,361.1190489,2.389813547,1587.856295,14.84799738,16.1470068,26.5636587,31864.67287,1.000749644
2021-03-25,308.7389647,52409.35022,24.85113237,345.7375663,2.528775416,1583.957285,14.912,16.11864521,27.24085123,30959.34366,1.00093067
2021-03-24,331.0961895,54446.99362,26.81407711,360.4136155,2.877132307,1669.864378,16.40837752,17.42327619,31.05269002,33742.60106,1.002950369
2021-03-23,336.9158404,54205.29805,27.32303526,379.246399,2.361317805,1684.285006,17.38199614,18.08471681,32.88195702,33347.97211,1.002147389
2021-03-22,367.67,57376.11064,29.26096831,403.14,2.59545889,1784.545564,18.86301428,19.5272,32.93115923,35367.26,1.001154938
2021-03-21,370.0607236,58056.48539,29.62099193,412.2236082,2.690373131,1803.643053,19.4565987,19.78271464,31.98578698,35032.70858,1.000484178
2021-03-20,369.1963809,58113.90287,29.78244555,441.9461891,2.745348893,1809.828754,20.31734168,19.85611735,33.12733203,35986.51147,1.000891411
2021-03-19,362.8495725,57640.17258,29.41429368,429.0608428,2.599947543,1775.249761,19.74304505,18.53970481,30.00886976,35682.92688,1.001372424
2021-03-18,383.0125105,58932.83857,31.07577247,435.72912,2.435379916,1828.106925,19.94809667,19.21316485,31.40562085,35217.81909,1.000902103
2021-03-17,370.6326191,56907.89306,27.93472697,432.6325732,2.603652404,1807.228846,20.221,18.73369695,30.03416758,35024.97131,1.001213004
2021-03-16,366.7724355,55728.69123,27.4313719,430.1610321,2.227058441,1788.550037,19.14960859,18.88913822,29.72121058,33695.39541,1.00197088
2021-03-15,380.5624445,59094.92248,28.67415079,438.3618782,2.112950934,1851.016549,20.74930764,19.45662614,30.71570176,35908.24239,1.002013616
2021-03-14,413.9719845,61263.28344,29.77539369,465.7836915,2.379876428,1923.738878,22.91532286,20.48625093,32.53851411,38204.48072,1.001035213
2021-03-13,373.8582558,57207.76852,28.37031009,434.2757338,2.056688708,1766.381922,19.3731534,19.44225187,30.93813069,35997.67319,1.003745758
2021-03-12,404.8970752,57797.01021,30.09761745,465.4954093,2.171459672,1826.90503,18.61789658,20.80071938,30.8666,37914.34533,1.000588189
2021-03-11,408.8307334,56036.95517,30.0332921,462.4343354,2.222897194,1800.217821,18.00271515,21.68191767,30.98553499,37969.69465,1.001714058
2021-03-10,445.1870043,54909.66751,31.52630538,501.3961162,2.406489265,1870.696154,19.69123105,22.65342898,32.89355191,38998.20564,1.00208
2021-03-09,437.1568834,52320.47641,31.83802417,478.4142859,2.391712904,1832.533306,17.23620203,21.86289423,33.22300492,39835.3873,1.000390219
2021-03-08,414.5396665,50963.93809,28.60421082,490.98,2.243650958,1728.259601,17.987,21.73249701,34.27888204,39136.42987,1.005827198
2021-03-07,387.9976145,48876.11071,28.15336322,492.1146465,2.047450231,1649.104226,16.59169495,21.25357548,28.45629785,34008.92441,1.000336549
2021-03-06,368.1433685,48861.31941,27.92515136,477.2877954,2.059736043,1533.024782,16.65187333,20.80427593,28.36755022,31998.08476,1.001428088
2021-03-05,374.3644199,48462.60809,27.70555614,469.7575619,2.082587307,1539.087883,17.33258437,21.48945599,28.30824434,32380.92983,0.9676942596
2021-03-04,396.3294354,50448.91656,29.92652161,491.6453873,2.282069733,1571.549832,17.42154885,22.57225453,25.43197672,33754.67933,1.001123283
2021-03-03,391.2076991,48373.68738,28.52215191,499.8714518,2.522114427,1491.289589,17.89461869,22.46995086,25.59216667,33282.84253,1.000377983
2021-03-02,384.9220159,49628.98775,27.74311984,494.0399309,1.998957515,1572.30422,18.77124102,20.67133503,25.73517194,34809.57665,1.00090183
2021-03-01,353.9263011,45169.63074,24.69399237,405.2310675,1.765480339,1418.122492,15.06348178,18.70545957,22.19247182,30782.53996,1.002606378
2021-02-28,332.8742365,46138.78406,26.20251703,399.0976708,1.962924769,1458.731309,16.42,18.80305147,23.56709819,31431.2687,1.001208977
2021-02-27,322.7915441,46317.62978,25.13611745,397.580395,1.922829837,1443.116613,15.28566661,17.96779672,23.0698827,31081.84526,1.001079873
2021-02-26,336.5867281,46844.23081,24.681,395.1320937,1.995989413,1469.190739,14.2995551,18.23702868,23.34723298,31510.84989,1.008505929
2021-02-25,368.0225554,49740.14408,28.15504186,439.1419571,2.156923623,1629.086831,14.70867092,19.19662484,25.25902179,33837.48803,0.9979367891
2021-02-24,362.8510165,48909.57655,26.00302784,384.0996237,2.132400793,1576.524777,14.70352863,18.15491766,24.86471405,33397.93414,1.001945433
2021-02-23,402.4137676,54123.85514,31.47940843,423.7802943,2.579720128,1778.445596,16.60247557,20.73403178,27.7181714,39291.29226,1.006305348
2021-02-22,438.0947,57461.68241,34.15914807,453.79,2.910172762,1935.707409,17.33680785,22.88879169,28.9884,43134.58244,1.00037
2021-02-21,443.8426575,56008.98693,33.96193309,454.285168,2.895603575,1918.213191,18.262,23.22061534,28.74907157,42455.36021,1.000907572
2021-02-20,421.1117503,55912.07316,34.71945222,451.5799935,2.630981276,1958.267653,14.58,22.4046,20.08423561,44948.16806,1.001525203
2021-02-19,441.2930848,51612.25706,32.40013798,456.9830667,2.805556729,1934.782702,15.7652681,23.17535009,21.13895542,44205.11811,1.00024
2021-02-18,452.7045004,52158.80798,32.26863269,474.7397531,2.789840238,1852.378872,16.185,24.28899291,21.53930807,43893.29492,1.004553084
2021-02-17,432.7375995,49240.30536,32.00746911,457.3676015,2.669770453,1782.590368,16.46020379,24.05059463,20.47126244,42900.83209,1.001868921
2021-02-16,456.5648734,47959.48518,32.6730672,461.7578577,2.729071335,1782.466958,17.2577589,24.64723621,20.11940157,40342.59707,1.003679373
2021-02-15,471.1176649,48704.7756,33.28163978,472.0097595,2.979571966,1804.35295,15.00024003,25.12634781,20.85899893,43497.0848,1.002640903
2021-02-14,494.7564872,47185.99791,34.29904077,512.0662893,3.291236366,1816.71657,16.1448,26.41105408,21.79681195,47243.21504,1.002759409
2021-02-13,529.7710875,47464.16944,30.73,538.7231241,3.396953501,1844.409089,16.60146084,27.09477286,22.70088352,47208.53983,1.002041136
2021-02-12,517.7070909,48200.10796,27.90717719,502.6089044,3.559069254,1789.307307,16.83,26.17738543,21.47980179,43884.81302,1.0004
2021-02-11,525.1192142,44914.84118,26.86031544,475.2227113,3.094054327,1744.88373,14.91679331,25.14136969,20.73584583,36364.14409,1.001313199
2021-02-10,489.7213433,46566.66084,27.66930044,489.492396,3.18948991,1773.050115,14.31324865,24.69307546,19.55803545,35353.9884,1.001683217
2021-02-09,491.5394835,46517.2698,25.47291344,455.7597022,3.071851687,1754.541301,14.13013273,21.37740571,19.34899422,32616.91553,1.000617967
2021-02-08,472.43,38860.31735,24.75776136,457.3412172,2.989146567,1615.061113,13.18131817,20.11494224,18.7112,30934.78079,1.00094
2021-02-07,474.9335428,39299.78351,24.99730402,462.0244015,3.138348355,1674.640403,14.1884,21.0717868,19.22955902,31524.88743,1.000757366
2021-02-06,506.3390322,38334.99824,26.64560688,532.8554505,3.275611263,1724.579274,15.4,23.65696757,21.14696329,32503.67601,1.000691655
2021-02-05,468.5871468,36991.60093,24.54447959,455.5293631,3.031186324,1598.02251,15.40548858,19.67493642,20.14310643,31144.1254,1.000842953
2021-02-04,383.4429206,37680.02234,25.11301186,389.3743527,2.638464184,1667.194415,14.30281048,17.20817651,19.73453728,34167.84568,1.000721144
2021-02-03,303.7025318,35515.91694,23.68214391,356.6243984,2.504580185,1514.497937,12.66028107,17.05871446,18.98079147,31747.31374,1.002830799
2021-02-02,294.932992,33562.48603,22.88534223,362.8514489,2.53265101,1372.614845,12.99937552,17.54680009,20.4324681,31191.05647,1.001216693
2021-02-01,300.1413723,33114.70408,22.58735531,348.7411706,2.528249722,1312.885888,10.075,17.25244553,17.74405981,30162.60258,1.000505305
2021-01-31,315.7024535,34309.18645,23.68441917,337.1782189,2.542468512,1375.466333,10.32330054,17.91672035,19.53678595,31129.38701,0.9978179975
2021-01-30,287.7963502,34323.63091,22.77302148,295.0949706,2.045072669,1380.935244,8.981721864,17.06420032,15.74083004,29982.06006,0.9971333088
2021-01-29,297.9405856,33421.49609,23.08390105,258.9353754,2.063686598,1333.372353,8.265225984,16.96654849,14.1532825,30317.47973,1.001014717
2021-01-28,287.3358568,30408.61838,21.01943814,219.7671192,1.818847318,1249.676613,7.063167695,15.36868863,14.76259398,27686.02069,1.000360758
2021-01-27,277.2248222,32549.54484,23.13131879,238.0405463,2.148902554,1366.576076,8.148402605,16.84282348,13.88534737,30321.64309,1.000805599
2021-01-26,248.5601988,32268.13291,23.37326109,212.5008317,2.008631911,1316.926493,7.648793143,15.47534839,11.3105297,29312.05219,1.000245706
2021-01-25,264.513388,32289.29278,24.83891803,250.5818932,2.255256095,1394.167898,8.328602639,17.52426987,12.03948144,32218.97267,1.001870155
2021-01-24,213.4211283,32102.89326,24.78712835,206.8350984,2.142962118,1232.487316,7.070527861,14.6197544,9.327775028,30549.36104,1.002154426
2021-01-23,190.4050284,33030.05167,21.61765766,199.9181389,1.964803176,1236.196683,6.744121717,14.26049717,8.71448466,30861.12464,1.001453828
2021-01-22,159.8243046,30742.67058,18.3901063,176.2040888,1.676188457,1115.588263,5.602996819,12.28310516,7.577680998,27946.19213,0.996297276
2021-01-21,197.2181796,35510.02231,21.86955454,212.7961002,1.629324956,1377.669721,7.2913,15.75430618,8.976583424,34065.46379,1.000975473
2021-01-20,186.7432406,35988.56449,20.55671082,211.9092589,1.331689896,1371.576179,6.529804782,15.21125947,8.623609047,34488.54458,1.000201157
2021-01-19,200.2559036,36622.22821,22.04041001,225.9042196,1.601473154,1259.473829,7.464547471,15.5738419,9.19579929,37948.81819,1.001425446
2021-01-18,186.7649904,35818.13151,23.27615288,216.399059,1.688284043,1232.784159,7.04161198,15.651566,8.690080161,34580.17942,1.000535768
2021-01-17,180.9539266,36042.72452,20.12860202,207.0973855,1.104883431,1227.335071,7.140689504,15.59454808,8.368272525,33820.6455,1.000348641
2021-01-16,168.1986155,36887.14596,20.7520709,203.3354939,1.14933252,1172.989113,6.424748623,15.03549791,7.387134686,30316.53201,1.001230014
2021-01-15,147.4772159,39264.38406,17.96473153,214.3966903,0.7927012139,1226.226214,5.636939876,14.74802993,6.942387686,32860.9324,1.002160405
2021-01-14,147.4288418,37376.10256,15.97376577,211.5446611,0.6879048652,1132.58278,5.126217409,15.53428452,6.343591376,33623.44752,1.000987208
2021-01-13,127.3958558,34054.3408,13.97348838,183.3442467,0.6225145591,1049.545163,4.1005,14.85257978,5.585497203,29646.88963,0.9990745596
2021-01-12,114.7077045,35539.95118,14.65972902,168.6203792,0.6228607161,1091.296218,3.828000503,12.85823855,5.250152713,30111.70107,0.9997592196
2021-01-11,127.157,38174.97836,16.2444052,195.1647573,0.7658,1255.550035,4.275589612,14.1032612,5.988630142,34056.52202,0.9997602743
2021-01-10,118.1814053,40230.00234,17.6418328,180.9226181,0.7685871088,1280.697729,4.812837143,13.20072962,6.276469769,35951.08554,1.002493069
2021-01-09,110.8465421,40665.41647,15.26927251,165.6930854,0.6956870075,1219.523757,4.306957149,11.80072271,5.876752717,34997.0903,1.000671767
2021-01-08,115.3092505,39440.87186,16.0127323,173.2204027,0.7212224165,1225.272484,3.952495284,11.60502118,6.26686775,33098.48891,1.001184072
2021-01-07,115.6722216,36889.96153,17.31591226,184.4338077,0.7328756153,1211.650965,3.862475942,12.15907294,6.430649288,24871.99994,1.001569323
2021-01-06,119.8089675,34009.25538,14.56985592,162.1348776,0.6894547201,1101.723917,3.861728818,12.44615699,6.27629074,23831.94918,1.003382007
2021-01-05,114.3663819,31983.57286,13.60795519,151.3140405,0.6777134754,1040.994528,3.559916887,11.49941667,5.400895652,23417.30039,1.001730629
2021-01-04,93.63269418,32979.5617,13.73581825,146.7328826,0.6736829934,975.9023934,3.445387375,9.534737791,5.529420365,24100.04823,1.002561226
2021-01-03,85.89053331,32209.64351,12.22363208,136.6475959,0.6144051464,775.3811352,3.231663851,8.207467786,4.859510631,21493.73852,1.000062177
2021-01-02,91.08313961,29394.91467,11.87505469,145.7040234,0.6223366462,730.5517152,3.3412,8.354450176,4.748944316,21892.87388,1.005428344
2021-01-01,88.41989935,28963.11628,11.25014839,149.23236,0.6287536146,737.1837252,2.879131697,7.251812931,5.155478599,22746.76412,1.004016577
2020-12-31,81.1760292,28893.61682,11.26669968,157.4059185,0.5835613043,752.6361514,2.595085436,7.343937678,4.155604768,21803.07644,1.006618219
2020-12-30,78.04881777,27363.63389,11.77418076,139.5640448,0.4742629537,731.617969,2.511370118,7.776553875,3.667533604,22177.49493,1.004176174
2020-12-29,81.87440544,27036.83298,12.59922276,143.8507243,0.4975694019,729.3725104,2.595080129,7.989597433,3.731059373,22788.39053,1.003291818
2020-12-28,76.91527415,26248.56456,12.14035303,131.4060116,0.472,684.0072615,2.638,8.079617196,3.595605846,22767.56068,1.003385492
2020-12-27,75.01622893,26453.92824,10.98130678,129.9195501,0.4699238997,636.6312856,2.385569665,8.034835514,3.415987867,22571.32619,1.002270474
2020-12-26,79.64733259,24663.36944,11.56143248,137.8011683,0.4887309844,626.6059238,2.466761951,7.3446574,3.499984834,23613.37654,1.002315711
2020-12-25,80.78710186,23736.26494,11.57214375,136.7223965,0.4790065752,612.648081,2.5,7.462514317,3.522228461,24037.21712,1.002838291
2020-12-24,75.49765876,23244.15248,10.96148706,129.5844418,0.4211245214,584.2574535,2.206697957,7.110946804,3.308128571,20132.00688,1.002409305
2020-12-23,84.36775587,23828.58456,12.7841661,145.2503523,0.5596485938,637.6261564,2.674179485,7.255040739,3.733009991,24860.24894,1.002038235
2020-12-22,80.92806345,22723.19568,12.31029859,142.026046,0.5576721624,608.2175001,2.49773142,6.14454379,3.510446744,24587.0238,1.000954357
2020-12-21,85.49068329,23477.77164,13.06200938,153.644526,0.6157684118,638.0341657,2.725121431,5.94978753,3.761019075,26067.94013,1.001842824
2020-12-20,89.09577981,23868.72315,13.48653575,155.8871325,0.6653479598,658.8082155,2.925645382,6.134183778,3.966385732,27638.60819,1.002416143
2020-12-19,90.73868332,23158.79963,13.52416636,160.5420659,0.6456558503,655.5606105,2.829533682,6.122511437,3.773741956,27921.38932,1.002374525
2020-12-18,85.06716888,22809.50154,13.46068575,177.3221636,0.6551097101,643.1530733,2.684752613,5.301698331,3.69454584,26610.56933,1.001934777
2020-12-17,87.51954614,21368.34118,13.50245672,155.526487,0.6514497903,638.078455,2.9805,5.288916518,3.541334131,26992.84152,1.002407694
2020-12-16,87.1492,19430.1055,12.68549762,150.2189079,0.6290868383,589.1367341,2.7895,5.456003852,3.329898098,24775.00165,1.002283409
2020-12-15,87.1884,19271.0182,12.8288675,153.0817348,0.6377128827,586.3095784,2.560081824,5.24680316,3.481354245,25813.11933,1.001706623
2020-12-14,83.72027792,19165.40125,12.93331697,147.21,0.6166307416,590.48492,2.388234914,4.733598564,3.337212719,26321.07677,1.003245539
2020-12-13,77.69724081,18793.97607,12.20636986,144.5326258,0.5910535965,567.9049903,2.147928628,4.482362963,3.120747549,25380.62306,1.000966677
2020-12-12,74.72282163,18053.11075,11.65113124,142.4439577,0.5569887714,544.9635284,1.932173821,4.366374008,2.964312794,23378.23857,1.004273319
2020-12-11,76.54562987,18256.6138,11.92574329,149.0069543,0.6003446673,558.9601084,2.158145549,4.638091222,3.237128727,23956.29873,1.004659725
2020-12-10,82.4008944,18547.84916,12.62735962,164.5296052,0.6326940719,573.5060881,2.217625535,4.840413076,3.356063117,25604.22458,1.003723844
2020-12-09,80.0385859,18309.37954,12.13137555,155.2241376,0.6077391267,554.597704,2.120464817,4.662151393,3.292327316,25461.32535,1.005606032
2020-12-08,90.8185724,19177.6621,13.07246813,149.9630625,0.7082453127,591.4041063,2.41082172,5.182972894,3.754664353,28502.88838,1.001695772
2020-12-07,88.0210405,19393.1327,13.51759134,137.1219457,0.7039206024,602.9763482,2.190923074,5.168438994,3.653196335,28842.23463,1.010278408
2020-12-06,92.71393533,19157.20273,13.17345983,143.5484464,0.7402225917,597.2622933,2.316740728,5.212415001,3.683960258,29358.75321,1.004566503
2020-12-05,81.18868975,18662.60521,12.66941583,127.2294703,0.6835943123,567.8418839,1.917781513,4.974342923,3.518012484,26494.82394,1.003553297
2020-12-04,91.8115,19436.83639,13.98423443,131.78936,0.8292954337,616.3538858,2.130825182,5.239151185,3.88476787,29654.58505,1.003889783
2020-12-03,86.0982872,19219.1876,13.9967512,114.8689303,0.7927839086,598.2551548,2.112380133,5.249213001,3.94777624,30310.41226,1.00398527
2020-12-02,74.40797981,18784.54624,13.3501462,105.0743575,0.6800396623,586.0157849,1.926380711,4.746741444,3.551168228,25731.66159,1.002311329
2020-12-01,76.0575,19680.64555,14.25840019,112.220887,0.6761352974,616.0287987,1.568273491,4.742832198,3.767180033,26433.02275,1.007267791
2020-11-30,69.09576429,18199.24885,13.39863936,110.5951188,0.6581984771,576.7422295,1.432927228,4.57,3.560151256,24630.18116,1.004402695
2020-11-29,64.053469,17724.44631,13.08407864,108.1770072,0.6093836549,537.754506,1.362728578,4.266324342,3.461008245,23382.83776,1.004562063
2020-11-28,60.84443833,17134.27687,12.5028863,104.5802555,0.6408485627,518.591003,1.449807555,4.120828152,3.311130801,23491.42129,1.003302994
2020-11-27,64.26941552,17163.33637,12.58527244,106.9138542,0.5936717078,519.5702444,1.441802724,4.328530529,3.435126861,23375.11421,1.005154506
2020-11-26,61.76886143,18726.00561,14.24677762,122.8745284,0.6434319281,570.2354495,1.230047645,4.815280088,3.673313362,22358.10727,1.002248485
2020-11-25,66.88417804,19173.91614,15.64733523,127.8602456,0.6882773381,605.214784,1.342551924,5.251200711,4.082561163,24728.59576,1.003962814
2020-11-24,72.33629085,18387.4944,15.28713628,125.6984582,0.7460528348,609.3899966,1.527703713,5.392735979,4.18821516,25256.95815,1.002455834
2020-11-23,68.72007855,18422.13267,14.5032277,117.0313523,0.7501907992,560.5251358,1.599520417,4.967535064,3.687949023,24483.48793,1.002322763
2020-11-22,70.49908434,18687.40743,15.44048485,127.3248933,0.8611748016,552.3352377,1.655083426,5.210518867,3.84550731,24473.75318,1.004404868
2020-11-21,75.0742953,18692.70382,14.09297343,116.3179583,0.8639646491,510.6280414,1.580534704,5.107566327,3.864573307,26547.4966,1.005567994
2020-11-20,76.24934622,17822.00482,13.62277469,113.4572628,0.8075363973,471.5080134,1.571326357,4.926969915,3.748580597,27819.94615,1.002823832
2020-11-19,75.50653453,17794.71387,13.57587274,114.314561,0.7606904664,479.1189108,1.144977888,4.893857798,3.463772005,25472.90516,1.000582785
2020-11-18,79.2731,17679.37723,13.40238419,122.7748939,0.8743428104,482.6111334,1.337921777,5.090953087,3.819369571,23957.4262,1.004821132
2020-11-17,73.0799,16716.6739,12.63311058,120.3739555,0.8230449034,460.9576947,1.331849547,4.380738428,3.567077601,18604.99028,1.005778307
2020-11-16,64.24528384,15970.31273,12.11687369,120.2851924,0.771530878,448.42459,1.2566489,4.098215948,3.845088737,17581.32064,1.007258373
2020-11-15,66.97806608,16072.50696,12.54745775,121.5912357,0.7055497885,461.2213407,1.050628269,4.255236145,3.815356852,17211.08258,1.007217409
2020-11-14,63.56925822,16327.52142,12.87756404,117.1723507,0.6913621646,476.8129864,0.9597901607,4.164067187,3.863348101,17905.72174,1.00758252
2020-11-13,51.69326698,16307.67758,12.41698536,104.3216808,0.570609623,462.9656521,0.6924122906,3.767025078,2.963208416,15432.83398,1.007257078
2020-11-12,54.6187052,15702.60371,12.77595037,103.2354418,0.5586087137,463.9301485,0.6833081691,3.963287666,2.93564143,16705.32251,1.008464236
2020-11-11,67.18567972,15307.81077,13.02083043,102.6837393,0.5733782902,451.1002267,0.6743465906,4.637052564,3.07880943,18283.32697,1.011574927
2020-11-10,55.10530842,15324.54917,12.50624279,94.81462776,0.4616695138,444.3602856,0.6028503686,4.16493517,2.67552762,14983.0019,1.007707151
2020-11-09,54.04839824,15484.83422,12.71320287,97.21077646,0.4805069154,454.8643926,0.641227466,4.417881384,2.86755724,15144.3799,1.009126559
2020-11-08,45.6184,14830.29278,11.77988552,94.48973577,0.4505331243,435.5674532,0.615129967,3.862419823,2.478671847,14236.10464,1.010340912
2020-11-07,38.59888672,15591.01446,12.18489223,95.76979887,0.4370780896,456.2799301,0.6173151575,3.520001084,2.574052304,11850.04196,1.00988873
2020-11-06,32.252,15605.68162,10.99693621,91.01701282,0.3641892007,417.1016895,0.5169755874,3.145000253,2.19362419,8483.016086,1.010072134
2020-11-05,27.76104448,14138.48573,10.49291281,88.7664235,0.3446945867,402.4422505,0.4907119534,2.715955019,1.930601011,8528.636706,1.009997025
2020-11-04,28.02635894,14013.41787,10.39559554,87.61450473,0.357491958,388.0137948,0.5254197044,2.580106072,2.137836216,9380.06015,1.010606776
2020-11-03,29.69513078,13559.95616,10.78259338,91.19419644,0.3613683343,383.5992794,0.5808193626,2.616694721,2.255484358,10121.39189,1.009785221
2020-11-02,30.73867828,13765.53175,11.58920305,94.04,0.4043204318,396.8608223,0.6078371193,2.909069164,2.3799,10700.59839,1.01032453
2020-11-01,29.69539187,13794.10252,11.23479962,90.76776987,0.4170319916,386.417613,0.6057140173,3.021460831,2.264451753,10497.15574,1.010263765
2020-10-31,31.30903724,13555.12408,11.09117874,92.22641532,0.3961767082,382.8184464,0.599650059,3.111214211,2.41442431,11035.22855,1.010134268
2020-10-30,29.13772484,13451.34259,11.2799243,96.88297907,0.4477486996,387.2253283,0.6440421749,3.199829865,2.536933024,10804.10831,1.008616459
2020-10-29,32.45597127,13279.36032,11.45136611,107.6318879,0.4963394436,388.7043588,0.6387384415,3.594319792,2.664622291,12554.71715,1.009234649
2020-10-28,34.94308981,13639.82792,11.93270451,108.8565018,0.6380158668,403.5310905,0.7025571926,3.546496451,2.809554962,13400.44549,1.007331861
2020-10-27,35.97933492,13067.17873,11.72457702,100.1907221,0.4112159675,393.3042667,0.6253576727,3.559816308,2.715682437,13630.216,1.005781878
2020-10-26,37.76452871,13030.51299,12.15793246,101.141948,0.33842971,406.0268399,0.6234039301,3.668225301,2.776234581,14302.0015,1.008488898
2020-10-25,39.62515806,13121.14997,12.7112653,105.2692465,0.3736261918,412.5342586,0.6568133385,3.774655555,2.94490345,14891.49743,1.007219288
2020-10-24,41.7515837,12940.41298,12.17077096,103.1061826,0.379197163,409.8442795,0.6647051342,3.794737003,3.014337343,14913.82692,1.008370797
2020-10-23,37.17028817,12980.80362,11.97922376,102.4115027,0.4092028062,414.3672356,0.6674189426,3.89346233,3.040114054,13747.62633,1.007807352
2020-10-22,35.21441189,12823.78283,10.8322168,95.48750701,0.3839252208,391.7748719,0.6659611865,3.527633594,2.944283059,13323.04173,1.009258317
